Zeit;Weg;Kraft;Länge;Dehnung;dL_ORG
317,20;3,20;3,21;2,96;28,96;3,20
317,22;3,20;3,21;2,96;28,96;3,20
317,24;3,20;3,21;2,96;28,97;3,20
317,26;3,20;3,21;2,96;28,97;3,20
317,28;3,20;3,20;2,96;28,97;3,20
317,30;3,20;3,21;2,96;28,97;3,20
317,32;3,20;3,20;2,97;28,98;3,20
317,34;3,20;3,20;2,97;28,98;3,20
317,36;3,20;3,20;2,97;28,98;3,20
317,38;3,20;3,21;2,97;28,99;3,20
317,40;3,20;3,21;2,97;28,99;3,20
317,42;3,20;3,21;2,97;28,99;3,20
317,44;3,20;3,21;2,97;29,00;3,20
317,46;3,20;3,21;2,97;29,00;3,20
317,48;3,20;3,20;2,97;29,00;3,20
317,50;3,20;3,20;2,97;29,01;3,20
317,52;3,20;3,20;2,97;29,01;3,20
317,54;3,20;3,20;2,97;29,01;3,20
317,56;3,20;3,20;2,97;29,02;3,20
317,58;3,20;3,21;2,97;29,02;3,20
317,60;3,20;3,21;2,97;29,02;3,20
317,62;3,20;3,21;2,97;29,03;3,20
317,64;3,20;3,21;2,97;29,03;3,20
317,66;3,20;3,20;2,97;29,03;3,20
317,68;3,20;3,20;2,97;29,04;3,20
317,70;3,20;3,21;2,97;29,04;3,20
317,72;3,20;3,20;2,97;29,04;3,20
317,74;3,20;3,20;2,97;29,05;3,20
317,76;3,20;3,21;2,97;29,05;3,20
317,78;3,20;3,20;2,97;29,05;3,20
317,80;3,21;3,20;2,97;29,06;3,21
317,82;3,21;3,21;2,97;29,06;3,21
317,84;3,21;3,21;2,97;29,06;3,21
317,86;3,21;3,21;2,97;29,07;3,21
317,88;3,21;3,21;2,97;29,07;3,21
317,90;3,21;3,21;2,98;29,08;3,21
317,92;3,21;3,20;2,98;29,08;3,21
317,94;3,21;3,20;2,98;29,08;3,21
317,96;3,21;3,21;2,98;29,09;3,21
317,98;3,21;3,21;2,98;29,09;3,21
318,00;3,21;3,21;2,98;29,09;3,21
318,02;3,21;3,21;2,98;29,09;3,21
318,04;3,21;3,21;2,98;29,10;3,21
318,06;3,21;3,21;2,98;29,10;3,21
318,08;3,21;3,20;2,98;29,11;3,21
318,10;3,21;3,20;2,98;29,11;3,21
318,12;3,21;3,20;2,98;29,11;3,21
318,14;3,21;3,20;2,98;29,11;3,21
318,16;3,21;3,21;2,98;29,12;3,21
318,18;3,21;3,21;2,98;29,12;3,21
318,20;3,21;3,21;2,98;29,12;3,21
318,22;3,21;3,21;2,98;29,13;3,21
318,24;3,21;3,21;2,98;29,13;3,21
318,26;3,21;3,21;2,98;29,13;3,21
318,28;3,21;3,21;2,98;29,14;3,21
318,30;3,21;3,21;2,98;29,14;3,21
318,32;3,21;3,21;2,98;29,14;3,21
318,34;3,21;3,21;2,98;29,14;3,21
318,36;3,21;3,21;2,98;29,15;3,21
318,38;3,21;3,20;2,98;29,15;3,21
318,40;3,22;3,20;2,98;29,15;3,22
318,42;3,22;3,20;2,98;29,16;3,22
318,44;3,22;3,20;2,98;29,16;3,22
318,46;3,22;3,20;2,98;29,16;3,22
318,48;3,22;3,20;2,98;29,17;3,22
318,50;3,22;3,20;2,98;29,17;3,22
318,52;3,22;3,20;2,98;29,17;3,22
318,54;3,22;3,20;2,99;29,18;3,22
318,56;3,22;3,21;2,99;29,18;3,22
318,58;3,22;3,20;2,99;29,18;3,22
318,60;3,22;3,20;2,99;29,19;3,22
318,62;3,22;3,20;2,99;29,19;3,22
318,64;3,22;3,20;2,99;29,19;3,22
318,66;3,22;3,20;2,99;29,20;3,22
318,68;3,22;3,20;2,99;29,20;3,22
318,70;3,22;3,20;2,99;29,20;3,22
318,72;3,22;3,20;2,99;29,21;3,22
318,74;3,22;3,20;2,99;29,21;3,22
318,76;3,22;3,20;2,99;29,21;3,22
318,78;3,22;3,20;2,99;29,21;3,22
318,80;3,22;3,20;2,99;29,22;3,22
318,82;3,22;3,20;2,99;29,22;3,22
318,84;3,22;3,20;2,99;29,23;3,22
318,86;3,22;3,20;2,99;29,23;3,22
318,88;3,22;3,20;2,99;29,23;3,22
318,90;3,22;3,20;2,99;29,24;3,22
318,92;3,22;3,20;2,99;29,24;3,22
318,94;3,22;3,20;2,99;29,24;3,22
318,96;3,22;3,20;2,99;29,25;3,22
318,98;3,23;3,20;2,99;29,25;3,23
319,00;3,23;3,21;2,99;29,25;3,23
319,02;3,23;3,20;2,99;29,26;3,23
319,04;3,23;3,21;2,99;29,26;3,23
319,06;3,23;3,20;2,99;29,26;3,23
319,08;3,23;3,20;2,99;29,27;3,23
319,10;3,23;3,20;3,00;29,27;3,23
319,12;3,23;3,21;3,00;29,27;3,23
